C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\center_2023_06_17_16_23_07_649.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\left_2023_06_17_16_23_07_649.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\right_2023_06_17_16_23_07_649.jpg,0,0.0780081,0,2.05094
C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\center_2023_06_17_16_23_07_751.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\left_2023_06_17_16_23_07_751.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\right_2023_06_17_16_23_07_751.jpg,0,0.3700593,0,2.308957
C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\center_2023_06_17_16_23_07_852.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\left_2023_06_17_16_23_07_852.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\right_2023_06_17_16_23_07_852.jpg,0.0140157,0.6703839,0,2.956685
C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\center_2023_06_17_16_23_07_955.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\left_2023_06_17_16_23_07_955.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\right_2023_06_17_16_23_07_955.jpg,0.326091,0.9824591,0,3.947843
C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\center_2023_06_17_16_23_08_060.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\left_2023_06_17_16_23_08_060.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\right_2023_06_17_16_23_08_060.jpg,0.37911,1,0,5.099349
C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\center_2023_06_17_16_23_08_160.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\left_2023_06_17_16_23_08_160.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\right_2023_06_17_16_23_08_160.jpg,0.0776268,1,0,6.260017
C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\center_2023_06_17_16_23_08_263.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\left_2023_06_17_16_23_08_263.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\right_2023_06_17_16_23_08_263.jpg,0,1,0,7.402224
C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\center_2023_06_17_16_23_08_366.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\left_2023_06_17_16_23_08_366.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\right_2023_06_17_16_23_08_366.jpg,0.199176,1,0,8.535894
C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\center_2023_06_17_16_23_08_470.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\left_2023_06_17_16_23_08_470.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\right_2023_06_17_16_23_08_470.jpg,0.0966462,1,0,9.872428
C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\center_2023_06_17_16_23_08_571.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\left_2023_06_17_16_23_08_571.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\right_2023_06_17_16_23_08_571.jpg,0,1,0,10.98246
C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\center_2023_06_17_16_23_08_673.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\left_2023_06_17_16_23_08_673.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\right_2023_06_17_16_23_08_673.jpg,0.1536036,1,0,11.83901
C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\center_2023_06_17_16_23_08_778.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\left_2023_06_17_16_23_08_778.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\right_2023_06_17_16_23_08_778.jpg,0.2265153,1,0,13.23567
C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\center_2023_06_17_16_23_08_881.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\left_2023_06_17_16_23_08_881.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\right_2023_06_17_16_23_08_881.jpg,0,1,0,14.17748
C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\center_2023_06_17_16_23_08_984.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\left_2023_06_17_16_23_08_984.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\right_2023_06_17_16_23_08_984.jpg,0,1,0,15.35488
C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\center_2023_06_17_16_23_09_084.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\left_2023_06_17_16_23_09_084.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\right_2023_06_17_16_23_09_084.jpg,0,1,0,16.3227
C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\center_2023_06_17_16_23_09_189.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\left_2023_06_17_16_23_09_189.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\right_2023_06_17_16_23_09_189.jpg,0,1,0,17.6021
C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\center_2023_06_17_16_23_09_291.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\left_2023_06_17_16_23_09_291.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\right_2023_06_17_16_23_09_291.jpg,-0.2461554,1,0,18.61292
C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\center_2023_06_17_16_23_09_394.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\left_2023_06_17_16_23_09_394.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\right_2023_06_17_16_23_09_394.jpg,0,1,0,19.63873
C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\center_2023_06_17_16_23_09_495.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\left_2023_06_17_16_23_09_495.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\right_2023_06_17_16_23_09_495.jpg,0,1,0,20.6502
C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\center_2023_06_17_16_23_09_598.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\left_2023_06_17_16_23_09_598.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\right_2023_06_17_16_23_09_598.jpg,0,1,0,21.66444
C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\center_2023_06_17_16_23_09_703.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\left_2023_06_17_16_23_09_703.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\right_2023_06_17_16_23_09_703.jpg,0,1,0,22.65156
C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\center_2023_06_17_16_23_09_807.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\left_2023_06_17_16_23_09_807.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\right_2023_06_17_16_23_09_807.jpg,-0.3427596,1,0,23.76878
C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\center_2023_06_17_16_23_09_908.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\left_2023_06_17_16_23_09_908.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\right_2023_06_17_16_23_09_908.jpg,-0.6451847,1,0,24.52488
C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\center_2023_06_17_16_23_10_012.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\left_2023_06_17_16_23_10_012.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\right_2023_06_17_16_23_10_012.jpg,-0.7076731,1,0,25.19073
C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\center_2023_06_17_16_23_10_114.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\left_2023_06_17_16_23_10_114.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\right_2023_06_17_16_23_10_114.jpg,-0.4042681,1,0,26.13943
C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\center_2023_06_17_16_23_10_215.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\left_2023_06_17_16_23_10_215.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\right_2023_06_17_16_23_10_215.jpg,-0.1009249,1,0,27.10738
C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\center_2023_06_17_16_23_10_316.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\left_2023_06_17_16_23_10_316.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\right_2023_06_17_16_23_10_316.jpg,0,1,0,28.0165
C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\center_2023_06_17_16_23_10_420.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\left_2023_06_17_16_23_10_420.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\right_2023_06_17_16_23_10_420.jpg,0,1,0,28.93883
C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\center_2023_06_17_16_23_10_521.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\left_2023_06_17_16_23_10_521.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\right_2023_06_17_16_23_10_521.jpg,0,1,0,29.85566
C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\center_2023_06_17_16_23_10_622.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\left_2023_06_17_16_23_10_622.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\right_2023_06_17_16_23_10_622.jpg,0,1,0,30.19051
C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\center_2023_06_17_16_23_13_522.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\left_2023_06_17_16_23_13_522.jpg, C:\Users\G\Documents\TEC\Maestria\5 abril-julio 2023\Navegación autónoma\entregas\5\simulator-windows-64\DATA\EXTRAS\IMG\right_2023_06_17_16_23_13_522.jpg,0.2103552,1,0,30.17824
